acquisition_id,year,canonical_team,player,player_position,acquisition_type,acquisition_datetime,drop_datetime,acquisition_week,candidate_weeks,roster_weeks,stint_points,primary_eligible,roster_match,roster_capture_rate
A01260,2022,Joe Mantegna,Brandin Cooks,WR,Free Agent,2022-10-19 13:53:00,,7,8,8,39.2,True,True,1.0
A01261,2022,Ginger FC,Chargers,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,2,0,0.0,False,False,0.0
A01262,2022,Ginger FC,Matt Ryan,,Waiver,2022-10-19 02:38:00,2022-10-26 02:36:00,7,2,1,13.92,False,True,0.5
A01263,2022,Joe Mantegna,Dolphins,,Waiver,2022-10-19 02:38:00,2022-11-17 18:21:00,7,5,0,0.0,False,False,0.0
A01264,2022,Patty Primetimes,Robbie Chosen,,Waiver,2022-10-19 02:38:00,2022-10-27 11:36:00,7,2,1,0.0,False,True,0.5
A01265,2022,Pop Lockett Drop it,Hunter Renfrow,WR,Waiver,2022-10-19 02:38:00,2022-11-02 02:34:00,7,3,2,8.1,True,True,0.6666666666666666
A01266,2022,Pop Lockett Drop it,Bears,,Waiver,2022-10-19 02:38:00,2022-10-19 08:01:00,7,1,0,0.0,False,False,0.0
A01267,2022,Post Mahomes,Kenyan Drake,RB,Waiver,2022-10-19 02:38:00,2022-10-24 10:12:00,7,1,0,0.0,True,False,0.0
A01268,2022,The Big Gronkowski,Brandon McManus,,Waiver,2022-10-19 02:38:00,2022-11-16 02:37:00,7,5,4,11.0,False,True,0.8
A01269,2022,Uncle Rico,Jets,,Free Agent,2022-10-19 06:03:00,2022-10-26 08:26:00,7,2,0,0.0,False,False,0.0
A01270,2022,Uncle Rico,Jason Myers,,Free Agent,2022-10-19 06:04:00,2022-11-16 06:30:00,7,5,4,41.0,False,True,0.8
A01271,2022,Uncle Rico,Wan'Dale Robinson,,Free Agent,2022-10-19 06:06:00,2022-10-23 07:57:00,7,1,0,0.0,False,False,0.0
A01272,2022,Uncle Rico,Tua Tagovailoa,QB,Free Agent,2022-10-19 06:09:00,,7,8,2,53.12,True,True,0.25
A01273,2022,Patty Primetimes,Cade York,,Free Agent,2022-10-19 06:55:00,2022-11-02 02:34:00,7,3,2,17.0,False,True,0.6666666666666666
A01274,2022,Pop Lockett Drop it,Titans,,Free Agent,2022-10-19 08:01:00,2022-10-26 02:36:00,7,2,0,0.0,False,False,0.0
A01275,2022,ThreatLevelMidnight,Gus Edwards,RB,Free Agent,2022-10-19 08:08:00,2022-12-06 17:55:00,7,8,7,35.5,True,True,0.875
A01276,2022,ThreatLevelMidnight,Samaje Perine,RB,Free Agent,2022-10-19 08:14:00,2022-11-02 06:45:00,7,3,2,5.0,True,True,0.6666666666666666
A01277,2022,Post Mahomes,Bengals,,Free Agent,2022-10-19 09:07:00,2022-10-23 08:57:00,7,1,0,0.0,False,False,0.0
A01278,2022,Ginger FC,Cooper Rush,,Free Agent,2022-10-02 11:47:00,,4,11,0,0.0,False,False,0.0
A01279,2022,Ginger FC,Carson Wentz,QB,Free Agent,2022-10-02 11:49:00,2022-10-19 02:38:00,4,4,3,42.32,True,True,0.75
A01280,2022,Voldemort,Jerick McKinnon,,Free Agent,2022-10-02 18:59:00,2022-10-03 09:16:00,4,1,0,0.0,False,False,0.0
A01281,2022,ThreatLevelMidnight,Rachaad White,RB,Free Agent,2022-10-02 19:13:00,,4,11,11,84.0,True,True,1.0
A01282,2022,Joe Mantegna,Vikings,,Free Agent,2022-10-02 07:48:00,2022-10-19 02:38:00,4,4,0,0.0,False,False,0.0
A01283,2022,ThreatLevelMidnight,Kyren Williams,,Free Agent,2022-10-20 10:06:00,,7,8,0,0.0,False,False,0.0
A01284,2022,Post Mahomes,Chuba Hubbard,RB,Free Agent,2022-10-20 22:25:00,2022-11-09 02:35:00,7,4,3,14.3,True,True,0.75
A01285,2022,ThreatLevelMidnight,D'Onta Foreman,RB,Free Agent,2022-10-20 22:36:00,,7,8,8,91.10000000000001,True,True,1.0
A01286,2022,The Big Gronkowski,Jacoby Brissett,,Free Agent,2022-10-20 12:58:00,2022-10-23 07:01:00,7,1,0,0.0,False,False,0.0
A01287,2022,Malle ❤️ 🐸,Raiders,,Free Agent,2022-10-20 08:52:00,2022-11-23 02:31:00,7,6,0,0.0,False,False,0.0
A01288,2022,Patty Primetimes,Broncos,,Waiver,2022-10-22 02:19:00,2022-11-05 02:17:00,7,3,0,0.0,False,False,0.0
A01289,2022,Voldemort,Josh Reynolds,,Free Agent,2022-10-23 10:50:00,,7,8,0,0.0,False,False,0.0
A01290,2022,malle_dips_pouches,Graham Gano,,Free Agent,2022-10-23 11:33:00,2022-11-06 09:47:00,7,3,2,19.0,False,True,0.6666666666666666
A01291,2022,Voldemort,Chase Edmonds,RB,Free Agent,2022-10-23 17:20:00,2022-10-25 18:38:00,7,2,1,1.7,True,True,0.5
A01292,2022,The Big Gronkowski,Jimmy Garoppolo,QB,Free Agent,2022-10-23 07:01:00,2022-12-14 03:55:00,7,8,8,109.86,True,True,1.0
A01293,2022,Uncle Rico,Isiah Pacheco,,Free Agent,2022-10-23 07:57:00,,7,8,8,63.7,False,True,1.0
A01294,2022,Post Mahomes,Packers,,Free Agent,2022-10-23 08:57:00,2022-10-25 10:20:00,7,2,0,0.0,False,False,0.0
A01295,2022,Post Mahomes,Kyren Williams,,Free Agent,2022-10-24 10:13:00,,7,8,8,22.1,False,True,1.0
A01296,2022,Pop Lockett Drop it,Sam Ehlinger,QB,Free Agent,2022-10-26 22:16:00,2022-11-02 02:34:00,8,2,1,7.54,True,True,0.5
A01297,2022,Ginger FC,Dalton Schultz,TE,Waiver,2022-10-26 02:36:00,,8,7,3,24.8,True,True,0.42857142857142855
A01298,2022,Ginger FC,Daniel Jones,QB,Waiver,2022-10-26 02:36:00,2022-12-10 03:48:00,8,7,6,95.58,True,True,0.8571428571428571
A01299,2022,Joe Mantegna,Robert Woods,,Waiver,2022-10-26 02:36:00,2022-11-19 02:17:00,8,4,3,3.6,False,True,0.75
A01300,2022,Pop Lockett Drop it,Jameis Winston,,Waiver,2022-10-26 02:36:00,2022-10-26 22:16:00,8,1,0,0.0,False,False,0.0
A01301,2022,Pop Lockett Drop it,Colts,,Waiver,2022-10-26 02:36:00,2022-11-02 02:34:00,8,2,0,0.0,False,False,0.0
A01302,2022,Voldemort,Wan'Dale Robinson,,Waiver,2022-10-26 02:36:00,2022-10-31 18:06:00,8,1,0,0.0,False,False,0.0
A01303,2022,Pop Lockett Drop it,Mike Gesicki,TE,Free Agent,2022-10-26 14:38:00,2022-11-04 08:20:00,8,2,1,11.3,True,True,0.5
A01304,2022,ThreatLevelMidnight,Evan Engram,TE,Free Agent,2022-10-26 07:05:00,2022-11-09 07:26:00,8,3,3,17.7,True,True,1.0
A01305,2022,Post Mahomes,Jake Elliott,,Free Agent,2022-10-26 07:55:00,2022-11-09 12:11:00,8,3,2,8.0,False,True,0.6666666666666666
A01306,2022,Uncle Rico,Greg Dulcich,TE,Free Agent,2022-10-26 08:26:00,2022-11-16 02:37:00,8,4,3,12.299999999999999,True,True,0.75
A01307,2022,Patty Primetimes,Kadarius Toney,,Free Agent,2022-10-27 11:36:00,2022-12-03 20:21:00,8,6,5,19.2,False,True,0.8333333333333334
A01308,2022,ThreatLevelMidnight,Chase Edmonds,RB,Free Agent,2022-10-28 10:15:00,2022-10-31 08:20:00,8,1,0,0.0,True,False,0.0
A01309,2022,Post Mahomes,Parris Campbell,,Free Agent,2022-10-28 12:05:00,2022-11-03 11:28:00,8,2,1,8.1,False,True,0.5
A01310,2022,Voldemort,JaMycal Hasty,,Free Agent,2022-10-28 16:22:00,2022-10-30 14:32:00,8,1,0,0.0,False,False,0.0
A01311,2022,Voldemort,Jordan Mason,,Free Agent,2022-10-03 09:16:00,2022-10-04 05:15:00,4,2,1,0.0,False,True,0.5
A01312,2022,Voldemort,Ronnie Rivers,,Free Agent,2022-10-30 14:32:00,2022-11-05 08:38:00,8,2,1,5.6,False,True,0.5
A01313,2022,Voldemort,D'Ernest Johnson,,Free Agent,2022-10-31 18:06:00,2022-11-02 04:34:00,8,2,1,1.7,False,True,0.5
A01314,2022,ThreatLevelMidnight,Harrison Butker,,Free Agent,2022-10-31 08:20:00,,8,7,7,54.0,False,True,1.0
A01315,2022,Joe Mantegna,Tyler Conklin,TE,Waiver,2022-10-05 02:37:00,2022-10-19 13:51:00,5,3,2,2.2,True,True,0.6666666666666666
A01316,2022,Patty Primetimes,Tyler Allgeier,RB,Waiver,2022-10-05 02:37:00,2022-12-07 08:25:00,5,10,9,68.7,True,True,0.9
A01317,2022,ThreatLevelMidnight,Mike Boone,,Waiver,2022-10-05 02:37:00,2022-10-17 23:55:00,5,2,1,10.0,False,True,0.5
A01318,2022,Uncle Rico,Caleb Huntley,RB,Waiver,2022-10-05 02:37:00,2022-10-12 02:44:00,5,2,1,3.4,True,True,0.5
A01319,2022,Voldemort,George Pickens,,Waiver,2022-10-05 02:37:00,2022-12-21 11:05:00,5,10,10,79.2,False,True,1.0
A01320,2022,Voldemort,Josh Reynolds,,Free Agent,2022-10-05 05:30:00,2022-10-19 10:10:00,5,3,2,12.2,False,True,0.6666666666666666
A01321,2022,ThreatLevelMidnight,Dolphins,,Free Agent,2022-10-05 06:56:00,2022-10-11 06:48:00,5,2,0,0.0,False,False,0.0
A01322,2022,Patty Primetimes,Latavius Murray,,Free Agent,2022-10-05 07:11:00,2022-11-16 02:37:00,5,7,6,34.800000000000004,False,True,0.8571428571428571
A01323,2022,Uncle Rico,Riley Patterson,,Free Agent,2022-10-05 08:08:00,2022-10-19 06:04:00,5,3,2,10.0,False,True,0.6666666666666666
A01324,2022,malle_dips_pouches,Corey Davis,,Free Agent,2022-10-05 09:23:00,2022-10-16 07:40:00,5,2,1,4.8,False,True,0.5
A01325,2022,Post Mahomes,Jaguars,,Free Agent,2022-10-05 09:44:00,2022-10-18 07:12:00,5,3,0,0.0,False,False,0.0
A01326,2022,Post Mahomes,Jameson Williams,,Free Agent,2022-10-06 11:19:00,2022-11-09 12:12:00,5,6,5,0.0,False,True,0.8333333333333334
A01327,2022,Uncle Rico,Will Dissly,TE,Free Agent,2022-10-06 12:20:00,2022-10-18 08:17:00,5,3,2,4.8,True,True,0.6666666666666666
A01328,2022,Pop Lockett Drop it,Broncos,,Free Agent,2022-10-06 07:20:00,2022-10-19 02:38:00,5,3,0,0.0,False,False,0.0
A01329,2022,Post Mahomes,Matthew Wright,,Free Agent,2022-10-07 11:57:00,2022-10-12 10:22:00,5,2,1,8.0,False,True,0.5
A01330,2022,Voldemort,Robert Woods,,Free Agent,2022-10-07 15:48:00,2022-10-10 07:59:00,5,1,0,0.0,False,False,0.0
A01331,2022,Post Mahomes,Brandon McManus,,Free Agent,2022-09-14 13:40:00,2022-09-20 11:18:00,2,2,2,17.0,False,True,1.0
A01332,2022,Joe Mantegna,Robbie Chosen,,Waiver,2022-09-14 02:40:00,2022-10-05 02:37:00,2,4,3,8.7,False,True,0.75
A01333,2022,Uncle Rico,Taysom Hill,TE,Waiver,2022-09-14 02:40:00,2022-09-21 02:36:00,2,2,1,1.4,True,True,0.5
A01334,2022,Uncle Rico,Jahan Dotson,,Waiver,2022-09-14 02:40:00,2022-10-19 06:06:00,2,6,5,29.700000000000003,False,True,0.8333333333333334
A01335,2022,Voldemort,Curtis Samuel,WR,Waiver,2022-09-14 02:40:00,,2,13,9,86.0,True,True,0.6923076923076923
A01336,2022,Pop Lockett Drop it,Steelers,,Free Agent,2022-09-14 17:19:00,2022-10-06 07:20:00,2,4,0,0.0,False,False,0.0
A01337,2022,ThreatLevelMidnight,Jameis Winston,,Free Agent,2022-09-14 05:54:00,2022-09-18 09:31:00,2,1,0,0.0,False,False,0.0
A01338,2022,Post Mahomes,Tyler Higbee,TE,Free Agent,2022-09-14 07:29:00,,2,13,13,65.1,True,True,1.0
A01339,2022,Voldemort,Rachaad White,RB,Free Agent,2022-09-14 19:54:00,2022-09-21 03:32:00,2,2,1,0.1,True,True,0.5
A01340,2022,Voldemort,Jaylen Warren,,Free Agent,2022-09-14 08:36:00,,2,13,0,0.0,False,False,0.0
A01341,2022,Post Mahomes,Gerald Everett,TE,Free Agent,2022-09-14 09:44:00,,2,13,2,13.6,True,True,0.15384615384615385
A01342,2022,ThreatLevelMidnight,Jaylen Warren,,Free Agent,2022-09-15 21:22:00,2022-09-24 12:53:00,2,2,1,2.0,False,True,0.5
A01343,2022,Voldemort,Jordan Mason,,Free Agent,2022-09-16 16:02:00,2022-09-18 17:37:00,2,1,0,0.0,False,False,0.0
A01344,2022,Voldemort,Christian Watson,WR,Free Agent,2022-09-18 17:37:00,2022-09-19 08:36:00,2,1,0,0.0,True,False,0.0
A01345,2022,The Big Gronkowski,Hayden Hurst,TE,Free Agent,2022-09-18 08:07:00,,2,13,13,68.9,True,True,1.0
A01346,2022,Pop Lockett Drop it,Donovan Peoples-Jones,WR,Free Agent,2022-09-18 08:43:00,2022-09-29 09:18:00,2,3,2,1.5,True,True,0.6666666666666666
A01347,2022,ThreatLevelMidnight,Carson Wentz,QB,Free Agent,2022-09-18 09:31:00,2022-09-28 07:03:00,2,3,2,43.42,True,True,0.6666666666666666
A01348,2022,Voldemort,Zack Moss,,Free Agent,2022-09-19 08:36:00,2022-09-20 08:56:00,2,2,1,1.7,False,True,0.5
A01349,2022,ThreatLevelMidnight,Logan Thomas,TE,Free Agent,2022-09-21 11:45:00,2022-09-28 07:00:00,3,2,1,1.5,True,True,0.5
A01350,2022,Post Mahomes,Jameson Williams,,Free Agent,2022-09-21 12:47:00,2022-09-23 13:12:00,3,1,0,0.0,False,False,0.0
A01351,2022,Ginger FC,Tua Tagovailoa,QB,Waiver,2022-09-21 02:36:00,2022-10-02 11:47:00,3,2,1,13.44,True,True,0.5
A01352,2022,Post Mahomes,Garrett Wilson,WR,Waiver,2022-09-21 02:36:00,2022-10-12 02:44:00,3,4,3,18.3,True,True,0.75
A01353,2022,Uncle Rico,Irv Smith Jr.,TE,Waiver,2022-09-21 02:36:00,2022-09-29 10:17:00,3,2,1,4.2,True,True,0.5
A01354,2022,Uncle Rico,Corey Davis,,Waiver,2022-09-21 02:36:00,2022-09-28 06:08:00,3,2,1,3.7,False,True,0.5
A01355,2022,Uncle Rico,Greg Dortch,,Waiver,2022-09-21 02:36:00,2022-10-06 07:48:00,3,3,2,13.6,False,True,0.6666666666666666
A01356,2022,Voldemort,Bears,,Free Agent,2022-09-21 03:29:00,2022-09-25 11:58:00,3,1,0,0.0,False,False,0.0
A01357,2022,Voldemort,Raheem Mostert,RB,Free Agent,2022-09-21 03:32:00,,3,12,12,93.5,True,True,1.0
A01358,2022,Uncle Rico,Chargers,,Free Agent,2022-09-21 06:02:00,2022-09-28 06:05:00,3,2,0,0.0,False,False,0.0
A01359,2022,ThreatLevelMidnight,Dustin Hopkins,,Free Agent,2022-09-21 08:33:00,2022-09-28 07:04:00,3,2,1,4.0,False,True,0.5
A01360,2022,Patty Primetimes,Falcons,,Free Agent,2022-09-21 08:38:00,2022-10-05 07:11:00,3,3,0,0.0,False,False,0.0
A01361,2022,Joe Mantegna,Jameis Winston,,Free Agent,2022-09-21 08:44:00,2022-09-25 08:32:00,3,1,0,0.0,False,False,0.0
A01362,2022,Pop Lockett Drop it,Jared Goff,QB,Free Agent,2022-09-23 11:02:00,2022-10-26 02:36:00,3,6,5,69.47999999999999,True,True,0.8333333333333334
A01363,2022,Post Mahomes,Brandon McManus,,Free Agent,2022-09-23 13:13:00,2022-09-27 09:59:00,3,2,1,5.0,False,True,0.5
A01364,2022,Voldemort,Sterling Shepard,,Free Agent,2022-09-23 14:54:00,2022-09-27 13:35:00,3,2,1,7.4,False,True,0.5
A01365,2022,Voldemort,Darrel Williams,,Free Agent,2022-09-23 16:17:00,2022-09-28 03:13:00,3,2,1,0.7,False,True,0.5
A01366,2022,ThreatLevelMidnight,Treylon Burks,,Free Agent,2022-09-24 12:53:00,2022-09-25 08:17:00,3,1,0,0.0,False,False,0.0
A01367,2022,malle_dips_pouches,Michael Gallup,,Waiver,2022-09-24 02:18:00,,3,12,12,66.7,False,True,1.0
A01368,2022,Voldemort,Cowboys,,Free Agent,2022-09-25 11:58:00,,3,12,0,0.0,False,False,0.0
A01369,2022,ThreatLevelMidnight,Rachaad White,RB,Free Agent,2022-09-25 08:17:00,2022-09-28 20:14:00,3,2,2,12.1,True,True,1.0
A01370,2022,Joe Mantegna,Jimmy Garoppolo,QB,Free Agent,2022-09-25 08:32:00,2022-09-28 02:35:00,3,2,1,11.44,True,True,0.5
A01371,2022,Joe Mantegna,Marcus Mariota,QB,Waiver,2022-09-28 02:35:00,2022-12-10 03:48:00,4,11,10,177.76,True,True,0.9090909090909091
A01372,2022,Voldemort,Treylon Burks,,Free Agent,2022-09-28 03:13:00,2022-10-05 05:30:00,4,2,1,2.8,False,True,0.5
A01373,2022,Voldemort,Samaje Perine,RB,Free Agent,2022-09-28 03:19:00,2022-12-21 07:44:00,4,11,3,44.7,True,True,0.2727272727272727
A01374,2022,Voldemort,Chuba Hubbard,RB,Free Agent,2022-09-28 16:23:00,2022-10-02 18:59:00,4,1,0,0.0,True,False,0.0
A01375,2022,Uncle Rico,Eagles,,Free Agent,2022-09-28 06:05:00,,4,11,0,0.0,False,False,0.0
A01376,2022,Uncle Rico,Zay Jones,,Free Agent,2022-09-28 06:08:00,2022-10-12 02:44:00,4,3,2,2.7,False,True,0.6666666666666666
A01377,2022,ThreatLevelMidnight,Giants,,Free Agent,2022-09-28 06:58:00,2022-10-04 15:25:00,4,2,0,0.0,False,False,0.0
A01378,2022,ThreatLevelMidnight,Tyler Conklin,TE,Free Agent,2022-09-28 07:00:00,2022-10-01 08:38:00,4,1,0,0.0,True,False,0.0
A01379,2022,ThreatLevelMidnight,Russell Wilson,QB,Free Agent,2022-09-28 07:03:00,2022-10-11 06:45:00,4,3,2,42.14,True,True,0.6666666666666666
A01380,2022,ThreatLevelMidnight,Brett Maher,,Free Agent,2022-09-28 07:04:00,2022-11-01 06:49:00,4,6,5,45.0,False,True,0.8333333333333334
A01381,2022,ThreatLevelMidnight,D'Onta Foreman,RB,Free Agent,2022-09-28 20:14:00,2022-10-02 19:13:00,4,1,0,0.0,True,False,0.0
A01382,2022,Uncle Rico,Taysom Hill,TE,Free Agent,2022-09-29 10:17:00,2022-10-06 12:20:00,4,2,1,8.1,True,True,0.5
A01383,2022,Voldemort,Craig Reynolds,RB,Free Agent,2022-09-30 14:08:00,2022-10-04 05:16:00,4,2,1,4.7,True,True,0.5
A01384,2022,Patty Primetimes,Michael Gallup,,Waiver,2022-09-08 02:13:00,2022-09-21 08:37:00,1,3,2,0.0,False,True,0.6666666666666666
A01385,2022,Patty Primetimes,Robert Tonyan,TE,Waiver,2022-09-08 02:13:00,2022-12-09 02:25:00,1,14,13,65.7,True,True,0.9285714285714286
A01386,2022,Pop Lockett Drop it,Titans,,Waiver,2022-09-08 02:13:00,2022-09-14 17:19:00,1,2,0,0.0,False,False,0.0
A01387,2022,ThreatLevelMidnight,Matt Prater,,Free Agent,2022-09-08 02:13:00,2022-09-20 11:51:00,1,3,2,2.0,False,True,0.6666666666666666
A01388,2022,ThreatLevelMidnight,Bengals,,Free Agent,2022-09-08 02:22:00,2022-09-28 06:58:00,1,4,0,0.0,False,False,0.0
A01389,2023,ThreatLevelMidnight,D'Ernest Johnson,,Free Agent,2023-12-01 16:27:00,2023-12-02 13:24:00,13,1,0,0.0,False,False,0.0
A01390,2023,malle_dips_pouches,Jerick McKinnon,RB,Free Agent,2023-12-10 11:02:00,,14,1,1,11.2,True,True,1.0
A01391,2023,malle_dips_pouches,Kareem Hunt,RB,Free Agent,2023-12-10 11:03:00,,14,1,1,9.5,True,True,1.0
A01392,2023,Post Mahomes,Curtis Samuel,WR,Free Agent,2023-12-10 08:34:00,2023-12-12 09:44:00,14,1,1,0.0,True,True,1.0
A01399,2023,ThreatLevelMidnight,Tyler Allgeier,RB,Free Agent,2023-12-02 13:24:00,,13,2,2,6.6,True,True,1.0
A01410,2023,The Big Gronkowski,Taysom Hill,TE,Free Agent,2023-12-03 10:34:00,,13,2,2,14.4,True,True,1.0
A01411,2023,ThreatLevelMidnight,Tyjae Spears,,Free Agent,2023-12-06 14:17:00,,14,1,1,14.8,False,True,1.0
A01412,2023,Pop Lockett Drop it,Zach Ertz,,Waiver,2023-12-06 02:26:00,2023-12-13 07:31:00,14,1,1,0.0,False,True,1.0
A01413,2023,Pop Lockett Drop it,Texans,,Waiver,2023-12-06 02:26:00,2023-12-13 02:20:00,14,1,0,0.0,False,False,0.0
A01414,2023,Voldemort,Jaxon Smith-Njigba,,Free Agent,2023-12-06 05:45:00,,14,1,1,4.5,False,True,1.0
A01415,2023,Voldemort,Jake Browning,,Free Agent,2023-12-06 05:47:00,2023-12-09 18:16:00,14,1,0,0.0,False,False,0.0
A01416,2023,Voldemort,Matt Gay,,Free Agent,2023-12-06 05:53:00,2023-12-22 05:57:00,14,1,1,0.0,False,True,1.0
A01417,2023,Voldemort,Clyde Edwards-Helaire,,Free Agent,2023-12-06 18:54:00,2023-12-22 05:56:00,14,1,1,7.8,False,True,1.0
A01418,2023,Post Mahomes,Saints,,Free Agent,2023-12-06 09:09:00,2023-12-19 11:20:00,14,1,0,0.0,False,False,0.0
A01419,2023,Post Mahomes,Packers,,Free Agent,2023-12-06 09:10:00,2023-12-25 21:12:00,14,1,0,0.0,False,False,0.0
A01420,2023,Ginger FC,Darren Waller,TE,Free Agent,2023-12-07 11:51:00,,14,1,1,0.0,True,True,1.0
A01421,2023,malle_dips_pouches,Roschon Johnson,,Free Agent,2023-12-07 17:03:00,2023-12-10 11:03:00,14,1,0,0.0,False,False,0.0
A01422,2023,Voldemort,Jake Browning,,Free Agent,2023-12-08 16:15:00,2023-12-09 18:16:00,14,1,0,0.0,False,False,0.0
A01423,2023,Voldemort,D'Onta Foreman,RB,Free Agent,2023-12-09 18:16:00,,14,1,1,8.2,True,True,1.0
A01424,2023,Patty Primetimes,Jake Ferguson,TE,Free Agent,2023-11-01 10:13:00,,9,6,5,54.6,True,True,0.8333333333333334
A01425,2023,The Big Gronkowski,Tyler Boyd,,Free Agent,2023-11-01 12:55:00,,9,6,6,39.3,False,True,1.0
A01426,2023,Ginger FC,Raiders,,Waiver,2023-11-01 02:43:00,2023-11-14 10:02:00,9,3,0,0.0,False,False,0.0
A01427,2023,Ginger FC,Will Levis,QB,Waiver,2023-11-01 02:43:00,2023-11-07 09:45:00,9,2,1,9.68,True,True,0.5
A01428,2023,Pop Lockett Drop it,Leonard Fournette,,Waiver,2023-11-01 02:43:00,2023-12-15 12:16:00,9,6,6,0.0,False,True,1.0
A01429,2023,Post Mahomes,Taysom Hill,TE,Free Agent,2023-11-01 03:04:00,2023-11-15 02:42:00,9,3,2,23.92,True,True,0.6666666666666666
A01430,2023,Voldemort,Trey McBride,TE,Free Agent,2023-11-01 05:32:00,,9,6,6,56.0,True,True,1.0
A01431,2023,ThreatLevelMidnight,Saints,,Free Agent,2023-11-01 06:25:00,2023-11-14 08:16:00,9,3,0,0.0,False,False,0.0
A01432,2023,ThreatLevelMidnight,Baker Mayfield,QB,Free Agent,2023-11-01 06:26:00,,9,6,6,114.96000000000001,True,True,1.0
A01433,2023,Malle ❤️ 🐸,Devin Singletary,RB,Free Agent,2023-11-01 08:53:00,,9,6,6,72.2,True,True,1.0
A01434,2023,Malle ❤️ 🐸,Browns,,Free Agent,2023-11-01 08:54:00,2023-11-29 02:49:00,9,5,0,0.0,False,False,0.0
A01435,2023,Voldemort,Noah Brown,WR,Free Agent,2023-11-10 13:55:00,,10,5,5,20.7,True,True,1.0
A01436,2023,Patty Primetimes,Will Levis,QB,Waiver,2023-11-10 02:24:00,,10,5,5,63.62,True,True,1.0
A01437,2023,Voldemort,Martavis Bryant,,Free Agent,2023-11-10 08:45:00,,10,5,0,0.0,False,False,0.0
A01438,2023,Post Mahomes,Blake Grupe,,Free Agent,2023-11-10 09:28:00,2023-11-14 09:57:00,10,2,1,4.0,False,True,0.5
A01439,2023,Post Mahomes,Derek Carr,QB,Free Agent,2023-11-11 06:26:00,2023-11-14 09:56:00,10,2,1,5.4,True,True,0.5
A01440,2023,Ginger FC,Luke Musgrave,TE,Waiver,2023-11-15 02:42:00,2023-11-28 07:41:00,11,3,2,4.8,True,True,0.6666666666666666
A01441,2023,Joe Mantegna,David Njoku,TE,Waiver,2023-11-15 02:42:00,,11,4,4,44.8,True,True,1.0
A01442,2023,Pop Lockett Drop it,Commanders,,Waiver,2023-11-15 02:42:00,2023-11-22 02:41:00,11,2,0,0.0,False,False,0.0
A01443,2023,Post Mahomes,Zach Charbonnet,RB,Waiver,2023-11-15 02:42:00,,11,4,4,39.4,True,True,1.0
A01444,2023,Post Mahomes,Ty Chandler,,Waiver,2023-11-15 02:42:00,2023-11-28 10:48:00,11,3,2,14.6,False,True,0.6666666666666666
A01445,2023,Voldemort,Jaxon Smith-Njigba,,Free Agent,2023-11-15 06:44:00,2023-11-29 05:28:00,11,3,2,10.6,False,True,0.6666666666666666
A01446,2023,ThreatLevelMidnight,Lions,,Free Agent,2023-11-15 07:04:00,2023-11-18 09:36:00,11,1,0,0.0,False,False,0.0
A01447,2023,Post Mahomes,Harrison Butker,,Free Agent,2023-11-15 07:06:00,,11,4,4,25.0,False,True,1.0
A01448,2023,ThreatLevelMidnight,Jason Myers,,Free Agent,2023-11-15 07:06:00,2023-11-21 07:10:00,11,2,1,15.0,False,True,0.5
A01449,2023,Joe Mantegna,Jason Sanders,,Free Agent,2023-11-15 08:20:00,,11,4,4,42.0,False,True,1.0
A01450,2023,Joe Mantegna,Jaguars,,Free Agent,2023-11-15 08:27:00,2023-12-23 10:09:00,11,4,0,0.0,False,False,0.0
A01451,2023,Ginger FC,Vikings,,Free Agent,2023-11-15 09:01:00,,11,4,0,0.0,False,False,0.0
A01452,2023,Post Mahomes,Jayden Reed,WR,Free Agent,2023-11-16 23:22:00,,11,4,4,50.3,True,True,1.0
A01453,2023,Buttermilk Puuump,Bengals,,Free Agent,2023-11-16 18:11:00,2023-11-22 02:41:00,11,2,0,0.0,False,False,0.0
A01454,2023,Voldemort,Geno Smith,QB,Free Agent,2023-11-17 11:43:00,2023-11-29 08:35:00,11,3,2,23.520000000000003,True,True,0.6666666666666666
A01455,2023,Post Mahomes,Rico Dowdle,,Free Agent,2023-11-17 14:12:00,2023-11-20 10:17:00,11,1,0,0.0,False,False,0.0
A01456,2023,Ginger FC,Tyjae Spears,,Waiver,2023-11-18 02:20:00,2023-11-29 02:49:00,11,3,2,4.8,False,True,0.6666666666666666
A01457,2023,ThreatLevelMidnight,Steelers,,Free Agent,2023-11-18 09:36:00,2023-12-13 07:12:00,11,4,0,0.0,False,False,0.0
A01458,2023,Malle ❤️ 🐸,Pat Freiermuth,TE,Free Agent,2023-11-19 11:11:00,,11,4,4,27.4,True,True,1.0
A01459,2023,Buttermilk Puuump,Patriots,,Free Agent,2023-11-02 22:01:00,2023-11-16 18:11:00,9,3,0,0.0,False,False,0.0
A01460,2023,Post Mahomes,Patriots,,Free Agent,2023-11-20 10:18:00,2023-11-28 10:48:00,11,3,0,0.0,False,False,0.0
A01461,2023,Ginger FC,Cade Otton,TE,Free Agent,2023-11-22 11:29:00,,12,3,3,15.1,True,True,1.0
A01462,2023,ThreatLevelMidnight,Saints,,Free Agent,2023-11-22 13:23:00,,12,3,0,0.0,False,False,0.0
A01463,2023,ThreatLevelMidnight,Elijah Mitchell,,Free Agent,2023-11-22 13:24:00,2023-12-06 14:17:00,12,3,2,5.3999999999999995,False,True,0.6666666666666666
