year,week,fantasy_team,opponent,actual_score,yahoo_team_score,optimal_score,points_left_on_bench,lineup_efficiency_pct,avoidable_start_count,missed_start_count,should_have_benched,should_have_started
2025,8,The Big Gronkowski,Buttermilk Puuump,134.46,134.46,134.46,0.0,100.0,0,0,,
2025,8,ThreatLevelMidnight,Uncle Rico,134.18,134.18,134.18,0.0,100.0,0,0,,
2025,8,Uncle Rico,ThreatLevelMidnight,64.58,64.58,73.78,9.2,87.53,3,3,Quinshon Judkins (RB) | Bijan Robinson (RB) | Rico Dowdle (RB),Tony Pollard (RB) | Tyler Allgeier (RB) | Alec Pierce (WR)
2025,8,Voldemort,Ginger FC,85.56,85.56,85.56,0.0,100.0,0,0,,
2025,8,malle_dips_pouches,Joe Mantegna,114.18,114.18,137.68,23.5,82.93,1,1,Wan'Dale Robinson (WR),Tucker Kraft (TE)
2025,9,Buttermilk Puuump,Patty Primetimes,88.62,88.62,103.96,15.34,85.24,2,2,49ers - DEF (DEF) | Jordan Love (QB),Jared Goff (QB) | Tyler Loop (DEF)
2025,9,Ginger FC,Post Mahomes,128.2,128.2,140.0,11.8,91.57,2,2,Juwan Johnson (TE) | Chris Olave (WR),Travis Etienne Jr. (RB) | Mark Andrews (TE)
2025,9,Joe Mantegna,Uncle Rico,105.98,105.98,111.28,5.3,95.24,1,1,Kayshon Boutte (WR),Tre Tucker (WR)
2025,9,Malle ❤️ 🐸,ThreatLevelMidnight,89.12,89.12,106.92,17.8,83.35,2,2,Samaje Perine (RB) | George Kittle (TE),Chris Rodriguez Jr. (RB) | Dalton Schultz (TE)
2025,9,Patty Primetimes,Buttermilk Puuump,98.52,98.52,122.5,23.98,80.42,3,3,Texans - DEF (DEF) | Josh Allen (QB) | DK Metcalf (WR),Caleb Williams (QB) | Tyjae Spears (RB) | Cowboys - DEF (DEF)
2025,9,Pop Lockett Drop it,Voldemort,116.22,116.22,116.22,0.0,100.0,0,0,,
2025,9,Post Mahomes,Ginger FC,104.7,104.7,112.0,7.3,93.48,2,2,Jake Bates (K) | Kimani Vidal (RB),Oronde Gadsden (TE) | Harrison Butker (K)
2025,9,The Big Gronkowski,malle_dips_pouches,97.58,97.58,99.88,2.3,97.7,1,1,Jakobi Meyers (WR),Zach Ertz (TE)
2025,9,ThreatLevelMidnight,Malle ❤️ 🐸,154.28,154.28,167.78,13.5,91.95,1,1,Bijan Robinson (RB),Rico Dowdle (RB)
2025,9,Uncle Rico,Joe Mantegna,78.02,78.02,94.92,16.9,82.2,3,3,Jacory Croskey-Merritt (RB) | Zay Flowers (WR) | Wan'Dale Robinson (WR),RJ Harvey (RB) | Jauan Jennings (WR) | Quentin Johnston (WR)
2025,9,Voldemort,Pop Lockett Drop it,126.24,126.24,133.34,7.1,94.68,1,1,Rome Odunze (WR),Kenneth Walker III (RB)
2025,9,malle_dips_pouches,The Big Gronkowski,85.5,85.5,94.56,9.06,90.42,2,2,Dak Prescott (QB) | Darnell Mooney (WR),Drake Maye (QB) | T.J. Hockenson (TE)
2025,10,Buttermilk Puuump,Voldemort,91.12,91.12,100.94,9.82,90.27,2,2,Sam Darnold (QB) | Justin Jefferson (WR),Alvin Kamara (RB) | Aaron Rodgers (QB)
2025,10,Ginger FC,Pop Lockett Drop it,130.8,130.8,147.6,16.8,88.62,2,2,Derrick Henry (RB) | Michael Pittman Jr. (WR),DeVonta Smith (WR) | Travis Etienne Jr. (RB)
2025,10,Joe Mantegna,Malle ❤️ 🐸,102.12,102.12,111.92,9.8,91.24,1,1,Jordan Addison (WR),Dalton Schultz (TE)
2025,10,Malle ❤️ 🐸,Joe Mantegna,89.9,89.9,90.9,1.0,98.9,1,1,RJ Harvey (RB),Bam Knight (RB)
2025,10,Patty Primetimes,malle_dips_pouches,107.24,107.24,122.1,14.86,87.83,3,3,Josh Allen (QB) | Courtland Sutton (WR) | DK Metcalf (WR),J.K. Dobbins (RB) | Caleb Williams (QB) | Keon Coleman (WR)
2025,10,Pop Lockett Drop it,Ginger FC,110.44,110.44,126.7,16.26,87.17,1,1,Lamar Jackson (QB),Matthew Stafford (QB)
2025,10,Post Mahomes,ThreatLevelMidnight,125.32,125.32,133.82,8.5,93.65,1,1,Garrett Wilson (WR),Tetairoa McMillan (WR)
2025,10,The Big Gronkowski,Uncle Rico,146.6,146.6,157.8,11.2,92.9,2,2,Christian McCaffrey (RB) | Dalton Kincaid (TE),Cade Otton (TE) | Jerry Jeudy (WR)
2025,10,ThreatLevelMidnight,Post Mahomes,89.82,89.82,106.22,16.4,84.56,1,1,DJ Moore (WR),Parker Washington (WR)
2025,10,Uncle Rico,The Big Gronkowski,115.4,115.4,115.8,0.4,99.65,1,1,Hunter Henry (TE),T.J. Hockenson (TE)
2025,10,Voldemort,Buttermilk Puuump,87.94,87.94,114.4,26.46,76.87,2,2,Jordan Love (QB) | Deebo Samuel Sr. (WR),Aaron Jones Sr. (RB) | Jared Goff (QB)
2025,10,malle_dips_pouches,Patty Primetimes,85.92,85.92,92.82,6.9,92.57,2,2,Josh Downs (WR) | Christian Watson (WR),Tyrone Tracy Jr. (RB) | Jakobi Meyers (WR)
2025,11,Buttermilk Puuump,Pop Lockett Drop it,112.1,112.1,120.4,8.3,93.11,2,2,Javonte Williams (RB) | Rome Odunze (WR),Jordan Mason (RB) | Kareem Hunt (RB)
2025,11,Ginger FC,ThreatLevelMidnight,98.94,98.94,98.94,0.0,100.0,1,1,Chase McLaughlin (K),Evan McPherson (K)
2025,11,Joe Mantegna,Post Mahomes,86.6,86.6,87.7,1.1,98.75,1,1,Ja'Marr Chase (WR),Wan'Dale Robinson (WR)
2025,11,Malle ❤️ 🐸,The Big Gronkowski,130.14,130.14,152.92,22.78,85.1,2,2,Drake Maye (QB) | A.J. Brown (WR),Dak Prescott (QB) | Xavier Legette (WR)
2025,11,Patty Primetimes,Uncle Rico,101.84,101.84,101.84,0.0,100.0,0,0,,
2025,11,Pop Lockett Drop it,Buttermilk Puuump,83.46,83.46,107.26,23.8,77.81,2,2,Josh Jacobs (RB) | Kyle Pitts Sr. (TE),George Pickens (WR) | Evan Engram (TE)
2025,11,Post Mahomes,Joe Mantegna,111.74,111.74,114.64,2.9,97.47,1,1,Kimani Vidal (RB),Oronde Gadsden (TE)
2025,11,The Big Gronkowski,Malle ❤️ 🐸,106.12,106.12,114.02,7.9,93.07,1,1,Khalil Shakir (WR),Dalton Schultz (TE)
2025,11,ThreatLevelMidnight,Ginger FC,127.92,127.92,132.22,4.3,96.75,1,1,Quinshon Judkins (RB),Kyle Monangai (RB)
2025,11,Uncle Rico,Patty Primetimes,133.78,133.78,136.88,3.1,97.74,1,1,Ladd McConkey (WR),Tyjae Spears (RB)
2025,11,Voldemort,malle_dips_pouches,85.7,85.7,110.3,24.6,77.7,3,3,Ashton Jeanty (RB) | Sam LaPorta (TE) | Josh Downs (WR),Tyrone Tracy Jr. (RB) | Jakobi Meyers (WR) | Zach Ertz (TE)
2025,11,malle_dips_pouches,Voldemort,81.54,81.54,99.84,18.3,81.67,1,1,Jaylen Warren (RB),Kenny Gainwell (RB)
2025,12,Buttermilk Puuump,Ginger FC,118.22,118.22,135.22,17.0,87.43,2,2,Chase McLaughlin (K) | Mark Andrews (TE),Juwan Johnson (TE) | Evan McPherson (K)
2025,12,Ginger FC,Buttermilk Puuump,111.06,111.06,111.06,0.0,100.0,0,0,,
2025,12,Joe Mantegna,ThreatLevelMidnight,91.22,91.22,91.22,0.0,100.0,0,0,,
2025,12,Malle ❤️ 🐸,Patty Primetimes,126.82,126.82,144.36,17.54,87.85,1,1,Josh Allen (QB),Caleb Williams (QB)
2025,12,Patty Primetimes,Malle ❤️ 🐸,76.54,76.54,79.54,3.0,96.23,1,1,Jordan Addison (WR),Dallas Goedert (TE)
2025,12,Pop Lockett Drop it,malle_dips_pouches,120.16,120.16,139.36,19.2,86.22,2,2,Rachaad White (RB) | Stefon Diggs (WR),Jakobi Meyers (WR) | Christian Kirk (WR)
2025,12,Post Mahomes,The Big Gronkowski,112.38,112.38,112.48,0.1,99.91,1,1,Ricky Pearsall (WR),Chris Godwin Jr. (WR)
2025,12,The Big Gronkowski,Post Mahomes,108.96,108.96,136.96,28.0,79.56,2,2,Drake Maye (QB) | Jameson Williams (WR),Darnell Mooney (WR) | Dak Prescott (QB)
2025,12,ThreatLevelMidnight,Joe Mantegna,125.58,125.58,137.08,11.5,91.61,1,1,Rico Dowdle (RB),DJ Moore (WR)
2025,12,Uncle Rico,Voldemort,109.96,109.96,125.96,16.0,87.3,2,2,David Montgomery (RB) | Justin Jefferson (WR),Jaylen Warren (RB) | Kenny Gainwell (RB)
2025,12,Voldemort,Uncle Rico,99.84,99.84,101.74,1.9,98.13,1,1,Jerry Jeudy (WR),Tre Tucker (WR)
2025,12,malle_dips_pouches,Pop Lockett Drop it,100.92,100.92,113.92,13.0,88.59,2,2,Javonte Williams (RB) | Tee Higgins (WR),Kareem Hunt (RB) | Bam Knight (RB)
2025,13,Buttermilk Puuump,malle_dips_pouches,94.94,94.94,119.46,24.52,79.47,3,3,Jared Goff (QB) | Deebo Samuel Sr. (WR) | Amon-Ra St. Brown (WR),Darius Slayton (WR) | Jordan Love (QB) | Evan Engram (TE)
2025,13,Ginger FC,Joe Mantegna,105.54,105.54,127.64,22.1,82.69,2,2,Chase McLaughlin (K) | Travis Etienne Jr. (RB),Chris Olave (WR) | Evan McPherson (K)
2025,13,Joe Mantegna,Ginger FC,104.54,104.54,129.74,25.2,80.58,2,2,Tony Pollard (RB) | Zay Flowers (WR),Jauan Jennings (WR) | Devin Singletary (RB)
2025,13,Malle ❤️ 🐸,Voldemort,91.96,91.96,102.56,10.6,89.66,2,2,Trevor Lawrence (QB) | Khalil Shakir (WR),Marcus Mariota (QB) | Dalton Schultz (TE)
2025,13,Patty Primetimes,Post Mahomes,132.04,132.04,140.94,8.9,93.69,1,1,Jahmyr Gibbs (RB),Kyle Monangai (RB)
2025,13,Pop Lockett Drop it,Uncle Rico,83.94,83.94,97.54,13.6,86.06,1,1,Jaylen Waddle (WR),Terry McLaurin (WR)
2025,13,Post Mahomes,Patty Primetimes,97.82,97.82,98.52,0.7,99.29,1,1,DK Metcalf (WR),Tyjae Spears (RB)
2025,13,The Big Gronkowski,ThreatLevelMidnight,128.34,128.34,136.74,8.4,93.86,2,2,Rico Dowdle (RB) | Michael Wilson (WR),Tyler Allgeier (RB) | Marvin Harrison Jr. (WR)
2025,13,ThreatLevelMidnight,The Big Gronkowski,133.68,133.68,147.0,13.32,90.94,2,2,Drake Maye (QB) | Woody Marks (RB),Dak Prescott (QB) | Chuba Hubbard (RB)
2025,13,Uncle Rico,Pop Lockett Drop it,123.12,123.12,131.32,8.2,93.76,2,2,Devin Neal (FLEX) | Rome Odunze (WR),Troy Franklin (WR) | Bam Knight (RB)
2025,13,Voldemort,Malle ❤️ 🐸,50.62,50.62,62.72,12.1,80.71,2,2,Jaxon Smith-Njigba (WR) | Justin Jefferson (WR),David Montgomery (RB) | Keenan Allen (WR)
2025,13,malle_dips_pouches,Buttermilk Puuump,95.0,95.0,122.1,27.1,77.81,3,3,Colston Loveland (TE) | Tyrone Tracy Jr. (RB) | Stefon Diggs (WR),Josh Downs (WR) | Jakobi Meyers (WR) | Zach Ertz (TE)
2025,14,Buttermilk Puuump,Uncle Rico,103.16,103.16,115.76,12.6,89.12,1,1,Emeka Egbuka (WR),Jerry Jeudy (WR)
2025,14,Ginger FC,malle_dips_pouches,79.5,79.5,93.4,13.9,85.12,2,2,Ashton Jeanty (RB) | DJ Moore (WR),Rachaad White (RB) | Jakobi Meyers (WR)
2025,14,Joe Mantegna,The Big Gronkowski,101.34,101.34,101.34,0.0,100.0,0,0,,
2025,14,Malle ❤️ 🐸,Pop Lockett Drop it,80.66,80.66,95.36,14.7,84.58,1,1,Drake London (WR),Rashid Shaheed (WR)
2025,14,Patty Primetimes,ThreatLevelMidnight,105.28,105.28,117.54,12.26,89.57,2,2,Baker Mayfield (QB) | Rashee Rice (WR),Jacoby Brissett (QB) | Tyler Allgeier (RB)
2025,14,Pop Lockett Drop it,Malle ❤️ 🐸,137.74,137.74,145.64,7.9,94.58,1,1,Kenneth Walker III (RB),Jordan Mason (RB)
2025,14,Post Mahomes,Voldemort,117.7,117.7,120.4,2.7,97.76,1,1,Kyle Monangai (RB),Kimani Vidal (RB)
2025,14,The Big Gronkowski,Joe Mantegna,124.88,124.88,126.28,1.4,98.89,1,1,Quentin Johnston (WR),Jacory Croskey-Merritt (RB)
2025,14,ThreatLevelMidnight,Patty Primetimes,134.64,134.64,141.84,7.2,94.92,1,1,Ladd McConkey (WR),Sean Tucker (RB)
2025,14,Uncle Rico,Buttermilk Puuump,89.76,89.76,101.16,11.4,88.73,2,2,Jared Goff (QB) | Breece Hall (RB),Aaron Jones Sr. (RB) | Jordan Love (QB)
2025,14,Voldemort,Post Mahomes,135.46,135.46,147.16,11.7,92.05,1,1,Justin Jefferson (WR),David Montgomery (RB)
2025,14,malle_dips_pouches,Ginger FC,87.56,87.56,99.46,11.9,88.04,2,2,Mark Andrews (TE) | Davante Adams (WR),Juwan Johnson (TE) | Michael Pittman Jr. (WR)
